TotalBudget,ExperienceRating,AmountPaid,BalanceAmount,projAgeYrs,logAnnualBudget,paymentRatio,deptActive,statusProjEnc,dept_Agriculture,dept_Education,dept_Energy,dept_Health,dept_Infrastructure,dept_Water & Sanitation,ptype_Bridge,ptype_Dam,ptype_Flyover,ptype_Grid Station,ptype_Hospital,ptype_Irrigation Canal,ptype_Road Construction,ptype_Rural Health Centre,ptype_School Building,ptype_Solar Plant,ptype_University Building,ptype_Water Treatment Plant,loc_Abbottabad,loc_Bahawalpur,loc_Dera Ghazi Khan,loc_Faisalabad,loc_Gujranwala,loc_Gwadar,loc_Hyderabad,loc_Islamabad,loc_Karachi,loc_Lahore,loc_Mardan,loc_Multan,loc_Peshawar,loc_Quetta,loc_Rawalpindi,loc_Sargodha,loc_Sialkot,loc_Sukkur,loc_Swat,loc_Turbat,CompanyName,CompanyEncoded,SimilarProjectCost
3549.47,1.68,1964.3,1585.17,16.04,5.3995,0.5534,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M/S Tariq Builders,8,4092.39
8662.81,3.81,6748.02,1914.79,9.27,6.84,0.779,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Saif Group,10,1918.36
3347.19,3.58,2191.65,1155.54,12.87,5.561,0.6548,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Saif Group,10,1355.96
1788.27,4.55,358.29,1429.98,13.16,4.9118,0.2004,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Descon Engineering,3,2505.49
1808.73,2.2,1234.66,574.07,11.75,5.0365,0.6826,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Saif Group,10,1123.43
3103.27,2.8,1421.03,1682.25,7.19,6.0675,0.4579,1,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Habib Construction,4,1885.895
5519.63,4.97,1733.08,3786.55,11.83,6.1454,0.314,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Izhar Construction,5,2520.91
4872.11,1.96,1057.76,3814.35,13.0,5.9263,0.2171,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Habib Construction,4,3135.39
1768.31,1.84,754.49,1013.83,8.56,5.3307,0.4267,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SMS Infrastructure,12,1876.675
5519.28,2.59,322.32,5196.97,11.78,6.1496,0.0584,1,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Izhar Construction,5,4812.1900000000005
1416.13,1.76,294.38,1121.75,5.54,5.5437,0.2079,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Techno Construction,14,1242.33
819.29,3.66,168.68,650.61,5.73,4.9627,0.2059,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Habib Construction,4,2111.57
4338.98,4.32,2579.0,1759.98,14.66,5.6903,0.5944,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Frontier Works Organization,0,1531.8
1344.35,3.36,1234.79,109.56,2.86,6.1528,0.9185,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Giga Construction,13,1131.52
1670.69,4.88,91.21,1579.48,16.8,4.5996,0.0546,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Descon Engineering,3,2667.26
1807.16,3.33,301.69,1505.47,5.81,5.7399,0.1669,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Techno Construction,14,1530.82
504.71,4.06,98.54,406.17,4.83,4.6491,0.1952,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,National Logistics Cell,1,918.48
1523.31,2.35,1164.91,358.4,2.26,6.5133,0.7647,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Al-Shafi Construction,9,1523.31
1881.61,3.81,783.3,1098.31,5.24,5.8836,0.4163,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Frontier Works Organization,0,1619.0700000000002
2384.57,2.61,759.43,1625.14,11.07,5.3725,0.3185,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,National Logistics Cell,1,2384.57
1702.14,4.33,1291.8,410.34,12.01,4.9539,0.7589,1,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Descon Engineering,3,2107.375
6551.26,3.77,4043.07,2508.19,6.45,6.9233,0.6171,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FWO-CCECC JV,7,4108.48
601.68,3.06,38.29,563.38,10.19,4.0783,0.0636,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Frontier Works Organization,0,2111.57
1072.06,3.32,393.83,678.23,14.95,4.2726,0.3674,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Habib Construction,4,854.24
2377.56,3.42,1770.32,607.24,7.92,5.7044,0.7446,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Techno Construction,14,2342.55
1832.91,1.75,739.52,1093.39,15.45,4.776,0.4035,1,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,China State Construction,6,1820.505
3460.37,2.4,1089.78,2370.59,9.29,5.9202,0.3149,1,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Giga Construction,13,6376.535
878.02,4.01,143.43,734.59,11.16,4.3653,0.1634,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Al-Shafi Construction,9,1615.0700000000002
441.08,1.87,254.77,186.31,12.64,3.5524,0.5776,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Techno Construction,14,1660.79
2050.18,1.65,1249.58,800.6,10.25,5.2984,0.6095,1,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Izhar Construction,5,1693.82
1919.49,2.94,1595.23,324.26,11.16,5.1475,0.8311,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Techno Construction,14,1853.06
9478.66,4.38,1316.09,8162.57,6.12,7.3452,0.1388,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Descon Engineering,3,4529.38
1218.98,4.52,306.66,912.33,13.05,4.537,0.2516,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Frontier Works Organization,0,2338.24
2493.14,2.87,2414.96,78.18,5.48,6.1202,0.9686,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Saif Group,10,1681.5
10000.0,4.04,647.14,9352.86,8.69,7.0482,0.0647,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Izhar Construction,5,3052.01
2360.62,4.2,1425.93,934.69,15.58,5.0207,0.604,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Al-Shafi Construction,9,2360.62
870.03,3.32,98.21,771.82,3.04,5.6567,0.1129,1,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,China State Construction,6,1839.805
736.8,3.37,495.59,241.21,11.76,4.1376,0.6726,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FWO-CCECC JV,7,1285.085
1270.93,2.67,749.65,521.28,8.7,4.9842,0.5898,0,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,National Logistics Cell,1,3653.4750000000004
800.41,3.08,534.97,265.44,3.45,5.4468,0.6684,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Al-Shafi Construction,9,1133.9450000000002
8190.47,4.74,4522.45,3668.02,16.89,6.184,0.5522,1,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Izhar Construction,5,5622.72
2382.15,1.95,1689.26,692.89,13.33,5.1857,0.7091,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FWO-CCECC JV,7,1254.9450000000002
5182.99,2.34,2716.11,2466.88,7.19,6.5804,0.524,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Habib Construction,4,5182.99
746.34,3.51,385.16,361.17,13.79,3.9912,0.5161,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nespak,2,5772.795
8089.3,1.99,1999.22,6090.08,12.82,6.4473,0.2471,1,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Giga Construction,13,3052.01
6444.98,4.91,1116.58,5328.4,7.19,6.7984,0.1732,1,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nespak,2,2515.76
3697.4,2.61,3461.14,236.26,14.44,5.5454,0.9361,1,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Izhar Construction,5,2670.98
3587.16,1.97,3401.4,185.76,2.39,7.3138,0.9482,1,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Habib Construction,4,3135.39
2134.73,3.74,535.64,1599.09,3.58,6.3907,0.2509,1,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,SMS Infrastructure,12,1131.52
9495.49,2.24,5945.44,3550.05,4.88,7.5734,0.6261,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nespak,2,7286.65
2923.82,1.85,2028.28,895.54,6.55,6.1012,0.6937,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Zahir Khan & Brothers,11,2923.82
3068.53,2.27,2573.44,495.09,5.49,6.326,0.8387,1,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Frontier Works Organization,0,1673.625
1291.51,4.4,945.72,345.79,8.21,5.0582,0.7323,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Saif Group,10,2078.605
3321.14,3.88,1165.24,2155.9,10.73,5.735,0.3509,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Techno Construction,14,3321.14
638.93,3.21,97.15,541.78,16.39,3.6631,0.1521,1,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Habib Construction,4,803.32
334.04,4.08,139.25,194.79,6.87,3.8841,0.4169,1,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,National Logistics Cell,1,1464.0149999999999
2869.33,4.8,2301.95,567.38,11.88,5.487,0.8023,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Frontier Works Organization,0,3958.34
1774.65,3.23,463.32,1311.33,14.38,4.8155,0.2611,1,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Habib Construction,4,3135.39
368.65,1.67,31.47,337.18,8.65,3.7523,0.0854,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Frontier Works Organization,0,2873.96
1759.09,3.28,1710.14,48.94,2.53,6.5443,0.9722,1,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FWO-CCECC JV,7,2849.65
540.65,3.42,444.63,96.02,8.18,4.1911,0.8224,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Saif Group,10,2731.875
2079.43,2.3,1960.16,119.28,13.74,5.0195,0.9426,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Techno Construction,14,2069.76
1233.76,1.9,619.34,614.42,9.12,4.9073,0.502,1,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zahir Khan & Brothers,11,2419.14
2652.29,3.59,1489.49,1162.8,3.66,6.5857,0.5616,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Techno Construction,14,3156.035
854.06,3.24,52.8,801.26,12.14,4.2535,0.0618,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Habib Construction,4,911.8599999999999
702.2,3.4,674.05,28.15,5.88,4.7827,0.9599,1,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Frontier Works Organization,0,1418.58
2046.48,1.65,416.0,1630.48,16.06,4.8475,0.2033,1,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,M/S Tariq Builders,8,1928.63
10000.0,2.7,7413.84,2586.16,4.26,7.7611,0.7414,1,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Nespak,2,3717.995
946.73,3.02,188.96,757.77,15.16,4.1344,0.1996,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Techno Construction,14,2058.915
2122.5,2.18,719.87,1402.62,6.17,5.8407,0.3392,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Frontier Works Organization,0,2122.5
6107.49,3.33,5122.26,985.23,10.08,6.4067,0.8387,1,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,SMS Infrastructure,12,5182.99
1072.1,2.64,927.67,144.43,7.52,4.9598,0.8653,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Habib Construction,4,1259.59
754.28,3.58,312.36,441.92,15.29,3.8986,0.4141,1,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Al-Shafi Construction,9,911.8599999999999
2926.76,2.86,1534.8,1391.96,4.72,6.4298,0.5244,1,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Descon Engineering,3,2107.375
1231.75,3.2,748.18,483.57,2.79,6.0902,0.6074,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Descon Engineering,3,1265.4299999999998
5265.43,1.7,3728.68,1536.75,3.16,7.4183,0.7081,1,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Techno Construction,14,5265.43
1062.8,2.8,114.96,947.84,5.54,5.2567,0.1082,1,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,China State Construction,6,1062.8
2359.49,3.73,1017.44,1342.05,8.32,5.6475,0.4312,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Frontier Works Organization,0,1968.61
1769.54,2.77,638.97,1130.57,4.77,5.9161,0.3611,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Habib Construction,4,2275.5699999999997
3036.27,2.55,2529.21,507.06,9.77,5.7391,0.833,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Izhar Construction,5,2489.965
1285.43,1.78,934.49,350.94,4.0,5.7726,0.727,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Descon Engineering,3,1895.95
1766.43,3.64,1167.56,598.88,4.38,5.9997,0.661,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M/S Tariq Builders,8,2051.1549999999997
1120.73,4.25,1072.09,48.64,6.13,5.2085,0.9566,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Nespak,2,1120.73
1438.2,1.62,621.76,816.44,9.31,5.0401,0.4323,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,M/S Tariq Builders,8,1301.9450000000002
986.13,4.4,771.72,214.41,7.9,4.8269,0.7826,1,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,China State Construction,6,1918.36
579.46,2.19,552.79,26.68,11.81,3.8932,0.954,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Habib Construction,4,803.32
9076.98,2.96,1203.8,7873.18,12.8,6.5641,0.1326,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,National Logistics Cell,1,2111.57
1746.97,1.74,220.13,1526.84,12.84,4.9131,0.126,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zahir Khan & Brothers,11,1806.63
5950.3,2.26,837.4,5112.9,11.96,6.2096,0.1407,1,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,National Logistics Cell,1,3429.195
1761.3,1.89,1388.63,372.67,13.8,4.8491,0.7884,1,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,FWO-CCECC JV,7,2058.915
1451.06,1.56,242.93,1208.13,13.31,4.6915,0.1674,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Giga Construction,13,1313.475
7269.71,4.2,4005.56,3264.15,16.77,6.0719,0.551,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,FWO-CCECC JV,7,4117.85
2511.44,4.88,601.5,1909.94,13.63,5.2163,0.2395,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Saif Group,10,6861.25
2517.66,4.29,1373.93,1143.73,11.52,5.387,0.5457,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Habib Construction,4,2517.66
2635.04,2.77,2330.39,304.66,11.2,5.4607,0.8844,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,China State Construction,6,2384.57
6959.83,4.37,6611.93,347.9,12.99,6.2837,0.95,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Habib Construction,4,5555.465
1941.83,2.96,1874.3,67.53,16.51,4.7674,0.9652,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,China State Construction,6,2235.49
1370.47,2.07,740.71,629.75,8.41,5.0935,0.5405,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Al-Shafi Construction,9,2051.1549999999997
1222.28,2.54,1104.86,117.42,7.05,5.1554,0.9039,1,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SMS Infrastructure,12,2122.5
1570.78,3.11,1288.46,282.31,14.32,4.6977,0.8203,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,National Logistics Cell,1,2095.14
552.84,4.67,407.93,144.9,8.3,4.1988,0.7379,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Habib Construction,4,2066.145
1055.12,4.32,83.29,971.83,13.07,4.3911,0.0789,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Izhar Construction,5,1055.12
6246.71,2.11,5283.69,963.02,3.04,7.628,0.8458,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FWO-CCECC JV,7,5622.72
1346.78,1.74,1018.3,328.48,7.41,5.2026,0.7561,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Izhar Construction,5,1446.55
6624.86,4.68,4463.7,2161.15,5.9,7.0236,0.6738,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Techno Construction,14,4750.6
1247.02,2.84,992.87,254.16,5.4,5.4421,0.7962,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Izhar Construction,5,1197.25
